Genes	TCGA-02-0003-01A	TCGA-02-0033-01A	TCGA-02-0047-01A	TCGA-02-2470-01A	TCGA-02-2483-01A	TCGA-02-2485-01A	TCGA-02-2486-01A	TCGA-06-0122-01A	TCGA-06-0124-01A
MYEOV2	0	0	0	0	0	0	0	0	0
IL17C	0	0	0	0	0	0	0	0	0
DUSP18	0	0	0	0	0	0	0	0	0
ETV2	0	0	0	0	0	0	0	0	0
MIR4255	0	0	0	0	0	0	0	0	0
OR2W5	0	0	0	0	0	0	0	0	0
AHR	0	0	0	0	0	0	0	0	0
PPP1R37	0	0	0	0	0	0	0	0	0
LRRC53	0	0	0	0	0	0	0	0	0
LCA5L	0	0	0	0	0	0	0	0	0
MIR4638	0	0	0	0	0	0	0	0	0
PTPRH	0	0	0	0	0	0	0	0	0
ATP10A	0	0	0	0	0	0	0	0	0
FAM225B	0	0	0	0	0	0	0	0	0
TAS2R3	0	0	0	0	0	0	0	0	0
RN7SL316P	0	0	0	0	0	0	0	0	0
LUZP6	0	0	0	0	0	0	0	0	0
GOLGA2B	0	0	0	0	0	0	0	0	0
PSMF1	0	0	0	0	0	0	0	0	0
SORBS2	0	0	0	0	0	0	0	0	0
LSMD1	0	0	0	0	0	0	0	0	0
FAM195A	0	0	0	0	0	0	0	0	0
IL23R	0	0	0	0	0	0	0	0	0
SH3PXD2A	0	0	0	0	0	0	0	0	0
SPINK5	0	0	0	0	0	0	0	0	0
SH2D2A	0	0	0	0	0	0	0	0	0
NRF1	0	0	0	0	0	0	0	0	0
CYP4A22	0	0	0	0	0	0	0	0	0
MRPS24	0	0	0	0	0	0	0	0	0
C17orf72	0	0	1	0	0	0	0	0	0
OPA3	0	0	0	0	0	0	0	0	0
RBBP6	0	0	0	0	0	0	0	0	0
PAQR4	0	0	0	0	0	0	0	0	0
PRDM12	0	0	0	0	0	0	0	0	0
SKAP2	0	0	0	0	0	0	0	0	0
TAGAP	0	0	0	0	0	0	0	0	0
TRAF7	0	0	0	0	0	0	0	0	0
TJP3	0	0	0	0	0	0	0	0	0
MT1G	0	0	0	0	0	0	0	0	0
MAGOHB	0	0	0	0	0	0	0	0	0
HS1BP3	0	0	0	0	0	0	0	0	0
MILR1	0	0	1	0	0	0	0	0	0
IDS	0	0	0	0	0	0	0	0	0
PARG	0	0	0	0	0	0	0	0	0
DYRK4	0	0	0	0	0	0	0	0	0
GALR2	0	0	1	0	0	0	0	0	0
CHRM4	0	0	0	0	0	0	0	0	0
SFRP2	0	0	0	0	0	0	0	0	0
GPBP1L1	0	0	0	0	0	0	0	0	0
RIC3	0	0	0	0	-1	0	0	0	0
ART1	0	0	0	0	-1	0	0	0	0
MIR4789	0	0	0	0	0	0	0	0	0
C6orf1	0	0	0	0	0	0	0	0	0
MIR503HG	0	0	0	0	0	0	0	0	0
DUS4L	0	0	0	0	0	0	0	0	0
RNA5SP76	0	0	0	0	0	0	0	0	0
NRON	0	0	0	0	0	0	0	0	0
RTEL1	0	0	0	0	0	0	0	0	0
GGN	0	0	0	0	0	0	0	0	0
PCAT1	0	0	0	0	0	0	0	0	0
ZNF709	0	0	0	0	0	0	0	0	0
CASP5	0	0	0	0	0	0	0	0	0
CHMP6	0	0	1	0	0	0	0	0	0
C20orf173	0	0	0	0	0	0	0	0	0
CYP19A1	0	0	0	0	0	0	0	0	0
VMP1	0	0	1	0	0	0	0	0	0
CD151	0	0	0	0	-1	0	0	0	0
DOK4	0	0	0	0	0	0	0	0	0
RN7SL167P	0	0	0	0	0	0	0	0	0
ARFRP1	0	0	0	0	0	0	0	0	0
MRPL41	0	0	0	0	0	0	0	0	0
CRYBA1	0	0	0	0	0	0	0	0	0
NPFFR2	0	0	0	0	0	0	0	0	0
SLC46A2	0	0	0	0	0	0	0	0	0
KIF25	0	0	0	0	0	0	0	0	0
TMEM238	0	0	0	0	0	0	0	0	0
MTG1	0	0	0	0	-1	0	0	0	0
SCAMP3	0	0	0	0	0	0	0	0	0
CCM2L	0	0	0	0	0	0	0	0	0
UBTD1	0	0	0	0	0	0	0	0	0
SOX9	0	0	1	0	0	0	0	0	0
RN7SL352P	0	0	0	0	0	0	0	0	0
FAU	0	0	0	0	0	0	0	0	0
TNRC18	0	0	0	0	0	0	0	0	0
DTNB	0	0	0	0	0	0	0	0	0
CARD9	0	0	0	0	0	0	0	0	0
OMD	0	0	0	0	0	0	0	0	0
CATSPER1	0	0	0	0	0	0	0	0	0
FBXO46	0	0	0	0	0	0	0	0	0
ZNF137P	0	0	0	0	0	0	0	0	0
OAS1	0	0	0	0	0	0	0	0	0
SVIL	0	0	0	0	0	0	0	0	0
NOXA1	0	0	0	0	0	0	0	0	0
PHB2	0	0	0	0	0	0	0	0	0
RNA5SP297	0	0	0	0	0	0	0	0	0
CELF5	0	0	0	0	0	0	0	0	0
RN7SL723P	0	0	0	0	0	0	0	0	0
ERMAP	0	0	0	0	0	0	0	0	0
APBA2	0	0	0	0	0	0	0	0	0
GRIP1	0	0	0	0	0	0	0	0	0
MIR29B2	0	0	0	0	0	0	0	0	0
SAMD10	0	0	0	0	0	0	0	0	0
IGSF9	0	0	0	0	0	0	0	0	0
EP400NL	0	0	0	0	0	0	0	0	0
P2RX6P	0	0	0	0	0	0	0	0	0
RN7SL16P	0	0	0	0	0	0	0	0	0
TCF21	0	0	0	0	0	0	0	0	0
SLA	0	0	0	0	0	0	0	0	0
AMELX	0	0	0	0	0	0	0	0	0
RN7SL284P	0	0	0	0	0	0	0	0	0
RN7SL168P	0	0	0	0	0	0	0	0	0
MYCBPAP	0	0	0	0	0	0	0	0	0
MIRLET7F2	0	0	0	0	0	0	0	0	0
ATP2B2	0	0	0	0	0	0	0	0	0
SEPT12	0	0	0	0	0	0	0	0	0
RGS20	0	0	0	0	0	0	0	0	0
CPVL	0	0	0	0	0	0	0	0	0
TRAM2	0	0	0	0	0	0	0	0	0
LXN	0	0	0	0	0	0	0	0	0
ZNF419	0	0	0	0	0	0	0	0	0
TLK1	0	0	0	0	0	0	0	0	0
UPK3B	0	0	0	0	0	0	0	0	0
RELL1	0	0	0	0	0	0	0	0	0
ESPNL	0	0	0	0	0	0	0	0	0
OR52K1	0	0	0	0	-1	0	0	0	0
ZNF384	0	0	0	0	0	0	0	0	0
RER1	0	0	0	0	0	0	0	0	0
ELAVL2	0	0	0	0	-1	0	0	0	-1
FAM9B	0	0	0	0	0	0	0	0	0
PMVK	0	0	0	0	0	0	0	0	0
HPS1	0	0	0	0	0	0	0	0	0
TNFAIP8L3	0	0	0	0	0	0	0	0	0
RN7SKP295	0	0	0	0	0	0	0	0	0
RNF7	0	0	0	0	0	0	0	0	0
TFE3	0	0	0	0	0	0	0	0	0
MIR4322	0	0	0	0	0	0	0	0	0
SNRPC	0	0	0	0	0	0	0	0	0
MIR571	0	0	0	0	0	0	0	0	0
SSMEM1	0	0	0	0	0	0	0	0	0
CSMD3	0	0	0	0	0	0	0	0	0
DLGAP1	0	0	0	0	0	0	0	0	0
PGLYRP1	0	0	0	0	0	0	0	0	0
FBF1	0	0	1	0	0	0	0	0	0
OVCH2	0	0	0	0	-1	0	0	0	0
IRF7	0	0	0	0	-1	0	0	0	0
ZNF705E	0	0	0	0	0	0	0	0	0
SET	0	0	0	0	0	0	0	0	0
FAM193A	0	0	0	0	0	0	0	0	0
NAB2	0	0	0	0	0	0	0	0	0
MIR519D	0	0	0	0	0	0	0	0	0
FAM120A	0	0	0	0	0	0	0	0	0
ASCL2	0	0	0	0	-1	0	0	0	0
MIR1909	0	0	0	0	0	0	0	0	0
SLC38A9	0	0	0	0	0	0	0	0	0
LYPD8	0	0	0	0	0	0	0	0	0
SNORD36B	0	0	0	0	0	0	0	0	0
SHH	0	0	0	0	0	0	0	0	0
ATP5H	0	0	1	0	0	0	0	0	0
ACAP3	0	0	0	0	0	0	0	0	0
THPO	0	0	0	0	0	0	0	0	0
ENO4	0	0	0	0	0	0	0	0	0
TYRP1	0	0	0	0	0	0	0	0	0
RFNG	0	0	1	0	0	0	0	0	0
TNFRSF17	0	0	0	0	0	0	0	0	0
MIR302E	0	0	0	0	-1	0	0	0	0
RBM7	0	0	0	0	0	0	0	0	0
POLR1A	0	0	0	0	0	0	0	0	0
TARSL2	0	0	0	0	0	0	0	0	0
TMPRSS4	0	0	0	0	0	0	0	0	0
TAF9	0	0	0	0	0	0	0	0	0
C1orf115	0	0	0	0	0	0	0	0	0
TNFRSF1A	0	0	0	0	0	0	0	0	0
AKAP2	0	0	0	0	0	0	0	0	0
ACADVL	0	0	0	0	0	0	0	0	0
ISCU	0	0	0	0	0	0	0	0	0
GTF2H5	0	0	0	0	0	0	0	0	0
ZNF414	0	0	0	0	0	0	0	0	0
FAM90A24P	0	0	0	0	0	0	0	1	0
SULT1C3	0	0	0	0	0	0	0	0	0
TCP11X2	0	0	0	0	0	0	0	0	0
JRK	0	0	0	0	0	0	0	0	0
SMCO2	0	0	0	0	0	0	0	0	0
FAM131C	0	0	0	0	0	0	0	0	0
HAUS4	0	0	0	0	0	0	0	0	0
HCAR2	0	0	0	0	0	0	0	0	0
CA9	0	0	0	0	0	0	0	0	0
XIAP	0	0	0	0	0	0	0	0	0
ZNF710	0	0	0	0	0	0	0	0	0
TLX1	0	0	0	0	0	0	0	0	0
GPR62	0	0	0	0	0	0	0	0	0
OR2M2	0	0	0	0	0	0	0	0	0
GPS1	0	0	1	0	0	0	0	0	0
PRSS30P	0	0	0	0	0	0	0	0	0
MIR491	0	0	0	-1	0	0	0	0	0
ANKRD20A5P	0	0	0	0	0	0	0	0	0
VAX1	0	0	0	0	0	0	0	0	0
EMC9	0	0	0	0	0	0	0	0	0
LINC00863	0	0	0	0	0	0	0	0	0
TRAV3	0	0	0	0	0	0	0	0	0
MKLN1	0	0	0	0	0	0	0	0	0
ATP6V0A2	0	0	0	0	0	0	0	0	0
KIAA0319L	0	0	0	0	0	0	0	0	0
NAA60	0	0	0	0	0	0	0	0	0
TSPAN19	0	0	0	0	0	0	0	0	0
XKRX	0	0	0	0	0	0	0	0	0
SLC29A3	0	0	0	0	0	0	0	0	0
SBP1	0	0	0	0	0	0	0	0	0
LGALS4	0	0	0	0	0	0	0	0	0
SDHD	0	0	0	0	0	0	0	0	0
RN7SKP183	0	0	0	0	0	0	0	0	0
USH2A	0	0	0	0	0	0	0	0	0
NF1	0	0	0	0	0	0	0	0	0
APOBEC3A	0	0	0	0	0	0	0	0	0
MIRLET7E	0	0	0	0	0	0	0	0	0
OPN3	0	0	0	0	0	0	0	0	0
OLR1	0	0	0	0	0	0	0	0	0
HCFC1R1	0	0	0	0	0	0	0	0	0
DAGLB	0	0	0	0	0	0	0	0	0
PPFIBP1	0	0	0	0	0	0	0	0	0
C10orf53	0	0	0	0	0	0	0	0	0
LRCOL1	0	0	0	0	0	0	0	0	0
LYPD3	0	0	0	0	0	0	0	0	0
KIAA1551	0	0	0	0	0	0	0	0	0
BCL7A	0	0	0	0	0	0	0	0	0
RN7SL500P	0	0	0	0	0	0	0	0	0
MIR3134	0	0	0	0	0	0	0	0	0
MAP4K3	0	0	0	0	0	0	0	0	0
RN7SL688P	0	0	0	0	0	0	0	0	0
SAT2	0	0	0	0	0	0	0	0	0
CBS	0	0	0	0	0	0	0	0	0
RMDN3	0	0	0	0	0	0	0	0	0
GTF2H2B	0	0	0	0	0	0	0	0	0
KIAA0753	0	0	0	0	0	0	0	0	0
GABRE	0	0	0	0	0	0	0	0	0
C15orf38	0	0	0	0	0	0	0	0	0
METTL21EP	0	0	0	0	0	0	0	0	0
ELF4	0	0	0	0	0	0	0	0	0
H2BFWT	0	0	0	0	0	0	0	0	0
FAM71A	0	0	0	0	0	0	0	0	0
KCNV2	0	0	0	0	0	0	0	0	0
CLIP2	0	0	0	0	0	0	0	0	0
IGLL5	0	0	0	0	0	0	0	0	0
CLPS	0	0	0	0	0	0	0	0	0
AZGP1P1	0	0	0	0	0	0	0	0	0
BTBD9	0	0	0	0	0	0	0	0	0
RNA5SP396	0	0	0	0	0	0	0	0	0
PPCDC	0	0	0	0	0	0	0	0	0
ZNF524	0	0	0	0	0	0	0	0	0
RN7SKP262	0	0	0	0	0	0	0	0	0
NCSTN	0	0	0	0	0	0	0	0	0
GALNT9	0	0	0	0	0	0	0	0	0
GCGR	0	0	1	0	0	0	0	0	0
IL18	0	0	0	0	0	0	0	0	0
NPY	0	0	0	0	0	0	0	0	0
BEGAIN	0	0	0	0	0	0	0	0	0
FOXRED1	0	0	0	0	0	0	0	0	0
SLC35B1	0	0	0	0	0	0	0	0	0
GK5	0	0	0	0	0	0	0	0	0
PRSS37	0	0	0	0	0	0	0	0	0
IGFBP2	0	0	0	0	0	0	0	0	0
SC5D	0	0	0	0	0	0	0	0	0
RNA5SP253	0	0	0	0	0	0	0	0	0
SLC9A2	0	0	0	0	0	0	0	0	0
RN7SKP273	0	0	0	0	0	0	0	0	0
CEP164	0	0	0	0	0	0	0	0	0
ADD1	0	0	0	0	0	0	0	0	0
TOR2A	0	0	0	0	0	0	0	0	0
KDM6B	0	0	0	0	0	0	0	0	0
ZNF136	0	0	0	0	0	0	0	0	0
RN7SL613P	0	0	0	0	0	0	0	0	0
TAL2	0	0	0	0	0	0	0	0	0
MGP	0	0	0	0	0	0	0	0	0
FAM86HP	0	0	0	0	0	0	0	0	0
DNAJC1	0	0	0	0	0	0	0	0	0
CCDC144A	0	0	0	0	0	0	0	0	0
TRPC1	0	0	0	0	0	0	0	0	0
USP43	0	0	0	0	0	0	0	0	0
LCN9	0	0	0	0	0	0	0	0	0
FKBP5	0	0	0	0	0	0	0	0	0
SMS	0	0	0	0	0	0	0	0	0
RNA5SP155	0	0	0	0	0	0	0	0	0
MAPK7	0	0	0	0	0	0	0	0	0
RRAGC	0	0	0	0	0	0	0	0	0
NUDT22	0	0	0	0	0	0	0	0	0
OR4F17	0	0	0	0	0	0	0	0	0
NUB1	0	0	0	0	0	0	0	0	0
CCDC85B	0	0	0	0	0	0	0	0	0
OR51G2	0	0	0	0	-1	0	0	0	0
WIF1	0	0	0	0	0	0	0	0	0
RN7SKP84	0	0	0	0	0	0	0	0	0
TMOD2	0	0	0	0	0	0	0	0	0
FLI1	0	0	0	0	0	0	0	0	0
DGKQ	0	0	0	0	0	0	0	0	0
MAB21L2	0	0	0	0	0	0	0	0	0
SCNN1B	0	0	0	0	0	0	0	0	0
PPDPF	0	0	0	0	0	0	0	0	0
TMEM106C	0	0	0	0	0	0	0	0	0
GPRIN2	0	0	0	0	0	0	0	0	0
KIAA1024L	0	0	0	0	0	0	0	0	0
MIR4476	0	0	0	0	0	0	0	0	0
CPA4	0	0	0	0	0	0	0	0	0
MELK	0	0	0	0	0	0	0	0	0
IL15RA	0	0	0	0	0	0	0	0	0
FAM160A2	0	0	0	0	-1	0	0	0	0
PODXL	0	0	0	0	0	0	0	0	0
COMTD1	0	0	0	0	0	0	0	0	0
PAGE2	0	0	0	0	0	0	0	0	0
MUC20	0	0	0	0	0	0	0	0	0
MIR5700	0	0	0	0	0	0	0	0	0
KMT2B	0	0	0	0	0	0	0	0	0
RABAC1	0	0	0	0	0	0	0	0	0
ZFHX2	0	0	0	0	0	0	0	0	0
DNAJC4	0	0	0	0	0	0	0	0	0
YPEL1	0	0	0	0	0	0	0	0	0
IGHJ2	0	0	0	0	0	0	0	0	0
FAM153C	0	0	0	0	0	0	0	0	0
FBXL5	0	0	0	0	0	0	0	0	0
RNA5SP425	0	0	0	0	0	0	0	0	0
RABL6	0	0	0	0	0	0	0	0	0
RNA5SP290	0	0	0	0	0	0	0	0	0
DEFA5	0	0	0	0	0	0	0	1	0
METTL16	0	0	0	0	0	0	0	0	0
TRHDE	0	0	0	0	0	0	0	0	0
ZNF677	0	0	0	0	0	0	0	0	0
ZNF536	0	0	0	0	0	0	0	0	0
RAB44	0	0	0	0	0	0	0	0	0
UQCRQ	0	0	0	0	0	0	0	0	0
TRDJ2	0	0	0	0	0	0	0	0	0
PHPT1	0	0	0	0	0	0	0	0	0
CD72	0	0	0	0	0	0	0	0	0
KAT5	0	0	0	0	0	0	0	0	0
VEGFA	0	0	0	0	0	0	0	0	0
XRCC1	0	0	0	0	0	0	0	0	0
LAMA1	0	0	0	0	0	0	0	0	0
PARVB	0	0	0	0	0	0	0	0	0
CDH11	0	0	0	0	0	0	0	0	0
RN7SL770P	0	0	0	0	0	0	0	0	0
PGBD3	0	0	0	0	0	0	0	0	0
NDC80	0	0	0	0	0	0	0	0	0
DMBX1	0	0	0	0	0	0	0	0	0
GIMAP6	0	0	0	0	0	0	0	0	0
LIPT1	0	0	0	0	0	0	0	0	0
SENP3	0	0	0	0	0	0	0	0	0
FAM213A	0	0	0	0	0	0	0	0	0
GRIN2A	0	0	0	0	0	0	0	0	0
KANK4	0	0	0	0	0	0	0	0	0
EEF2K	0	0	0	0	0	0	0	0	0
MAN2C1	0	0	0	0	0	0	0	0	0
NSUN5	0	0	0	0	0	0	0	0	0
SF3B5	0	0	0	0	0	0	0	0	0
CXorf64	0	0	0	0	0	0	0	0	0
CEP72	0	0	0	0	0	0	0	0	0
OR1L8	0	0	0	0	0	0	0	0	0
ZNF713	0	0	0	0	0	1	0	1	0
TRMT2B	0	0	0	0	0	0	0	0	0
MYC	0	0	0	0	0	0	0	0	0
SNRNP48	0	0	0	0	0	0	0	0	0
NRXN1	0	0	0	0	0	0	0	0	0
ZNF18	0	0	0	0	0	0	0	0	0
FAM230C	0	0	0	0	0	0	0	0	0
SPDYA	0	0	0	0	0	0	0	0	0
ASIC3	0	0	0	0	0	0	0	0	0
DECR2	0	0	0	0	0	0	0	0	0
SPTLC3	0	0	0	0	0	0	0	0	0
TMEM207	0	0	0	0	0	0	0	0	0
MUS81	0	0	0	0	0	0	0	0	0
ULBP1	0	0	0	0	0	0	0	0	0
GGT6	0	0	0	0	0	0	0	0	0
TRAJ21	0	0	0	0	0	0	0	0	0
AGBL1	0	0	0	0	0	0	0	0	0
OIP5	0	0	0	0	0	0	0	0	0
IL10RB	0	0	0	0	0	0	0	0	0
RN7SL140P	0	0	0	0	0	0	0	0	0
RNA5SP153	0	0	0	0	0	0	0	0	0
NELL2	0	0	0	0	0	0	0	0	0
MAPK8IP2	0	0	0	0	0	0	0	0	0
ARHGAP10	0	0	0	0	0	0	0	0	0
VWA3A	0	0	0	0	0	0	0	0	0
RN7SL462P	0	0	0	0	0	0	0	0	0
CHPF2	0	0	0	0	0	0	0	0	0
POU3F2	0	0	0	0	0	0	0	0	0
SPIC	0	0	0	0	0	0	0	0	0
ALPK1	0	0	0	0	0	0	0	0	0
OR6C4	0	0	0	0	0	0	0	0	0
RPLP2	0	0	0	0	-1	0	0	0	0
FGF22	0	0	0	0	0	0	0	0	0
TRAPPC6A	0	0	0	0	0	0	0	0	0
IL1RAPL1	0	0	0	0	0	0	0	0	0
CEMP1	0	0	0	0	0	0	0	0	0
E2F7	0	0	0	0	0	0	0	0	0
TRAV21	0	0	0	0	0	0	0	0	0
VCP	0	0	0	0	0	0	0	0	0
GPR160	0	0	0	0	0	0	0	0	0
BGN	0	0	0	0	0	0	0	0	0
APOBEC3F	0	0	0	0	0	0	0	0	0
TRAJ58	0	0	0	0	0	0	0	0	0
SRSF3	0	0	0	0	0	0	0	0	0
KLK9	0	0	0	0	0	0	0	0	0
SP4	0	0	0	0	0	0	0	0	0
ICAM2	0	0	1	0	0	0	0	0	0
RN7SKP80	0	0	0	0	0	0	0	0	0
MIR21	0	0	1	0	0	0	0	0	0
SH3GL1	0	0	0	0	0	0	0	0	0
RN7SKP16	0	0	0	0	0	0	0	0	0
SNORD62B	0	0	0	0	0	0	0	0	0
RN7SL196P	0	0	0	0	0	0	0	0	0
RN7SL637P	0	0	0	0	0	0	0	0	0
GPD1L	0	0	0	0	0	0	0	0	0
GNGT1	0	0	0	0	0	0	0	0	0
VPS37B	0	0	0	0	0	0	0	0	0
KIR2DL1	0	0	0	0	0	0	0	0	0
RN7SL74P	0	0	0	0	0	0	0	0	0
TNFAIP3	0	0	0	0	0	0	0	0	0
ADAMTS17	0	0	0	0	0	0	0	0	0
CBLN2	0	0	0	0	0	0	0	0	0
NDUFV2	0	0	0	0	0	0	0	0	0
MIR5692C2	0	0	0	0	0	0	0	0	0
SMIM1	0	0	0	0	0	0	0	0	0
GPM6A	0	0	0	0	0	0	0	0	0
TAAR9	0	0	0	0	0	0	0	0	0
FAM211A	0	0	0	0	0	0	0	0	0
PKP2	0	0	0	0	0	0	0	0	0
SPATA16	0	0	0	0	0	0	0	0	0
USP51	0	0	0	0	0	0	0	0	0
HRASLS	0	0	0	0	0	0	0	0	0
TESK1	0	0	0	0	0	0	0	0	0
SFXN3	0	0	0	0	0	0	0	0	0
MMP1	0	0	0	0	0	0	0	0	0
SNORD96A	0	0	0	0	0	0	0	0	0
FSD1	0	0	0	0	0	0	0	0	0
SPINK13	0	0	0	0	0	0	0	0	0
CA12	0	0	0	0	0	0	0	0	0
ST6GALNAC3	0	0	0	0	0	0	0	0	0
CEP104	0	0	0	0	0	0	0	0	0
ZNF611	0	0	0	0	0	0	0	0	0
PDE6G	0	0	1	0	0	0	0	0	0
PPP4R1	0	0	0	0	0	0	0	0	0
TBC1D3	0	0	0	0	0	0	0	0	0
MIR4441	0	0	0	0	0	0	0	0	0
IKBKAP	0	0	0	0	0	0	0	0	0
MROH5	0	0	0	0	0	0	0	0	0
TWSG1	0	0	0	0	0	0	0	0	0
LINC00094	0	0	0	0	0	0	0	0	0
FLJ27365	0	0	0	0	0	0	0	0	0
WNT16	0	0	0	0	0	0	0	0	0
ZSWIM4	0	0	0	0	0	0	0	0	0
MIR518D	0	0	0	0	0	0	0	0	0
ZNF75D	0	0	0	0	0	0	0	0	0
IL18RAP	0	0	0	0	0	0	0	0	0
RPP30	0	0	0	0	0	0	0	0	0
RN7SL56P	0	0	0	0	-1	0	0	0	0
SLIT1	0	0	0	0	0	0	0	0	0
KRT86	0	0	0	0	0	0	0	0	0
LINC00662	0	0	0	0	0	0	0	0	0
GTPBP2	0	0	0	0	0	0	0	0	0
SLAMF6	0	0	0	0	0	0	0	0	0
SETD3	0	0	0	0	0	0	0	0	0
OR2T5	0	0	0	0	0	0	0	0	0
CRNDE	0	0	0	0	0	0	0	0	0
MIR326	0	0	0	0	0	0	0	0	0
MIR4713	0	0	0	0	0	0	0	0	0
PRRX2	0	0	0	0	0	0	0	0	0
GPR110	0	0	0	0	0	0	0	0	0
RNA5SP44	0	0	0	0	0	0	0	0	0
ELK4	0	0	0	0	0	0	0	0	0
ACOX3	0	0	0	0	0	0	0	0	0
TRIM47	0	0	1	0	0	0	0	0	0
TRIM6	0	0	0	0	-1	0	0	0	0
ADCY1	0	0	0	0	0	0	0	0	0
ZNF846	0	0	0	0	0	0	0	0	0
RHBG	0	0	0	0	0	0	0	0	0
GOLGA8J	0	0	0	0	0	0	0	0	0
SMURF2	0	0	1	0	0	0	0	0	0
SRL	0	0	0	0	0	0	0	0	0
SNORA71D	0	0	0	0	0	0	0	0	0
EBP	0	0	0	0	0	0	0	0	0
SLC22A3	0	0	0	0	0	0	0	0	0
ADAD1	0	0	0	0	0	0	0	0	0
TOR1A	0	0	0	0	0	0	0	0	0
RN7SL154P	0	0	0	0	0	0	0	0	0
P2RY4	0	0	0	0	0	0	0	0	0
TRPV1	0	0	0	0	0	0	0	0	0
PES1	0	0	0	0	0	0	0	0	0
RNY5P8	0	0	0	0	0	0	0	0	0
UCP2	0	0	0	0	0	0	0	0	0
CCDC64B	0	0	0	0	0	0	0	0	0
AVL9	0	0	0	0	0	0	0	1	0
MIR28	0	0	0	0	0	0	0	0	0
MAGEA10	0	0	0	0	0	0	0	0	0
WFS1	0	0	0	0	0	0	0	0	0
TRIM24	0	0	0	0	0	0	0	0	0
TBC1D16	0	0	1	0	0	0	0	0	0
OR2AG1	0	0	0	0	-1	0	0	0	0
PABPN1	0	0	0	0	0	0	0	0	0
TRAJ26	0	0	0	0	0	0	0	0	0
SLCO1C1	0	0	0	0	0	0	0	0	0
PLXNA4	0	0	0	0	0	0	0	0	0
AMTN	0	0	0	0	0	0	0	0	0
TAAR6	0	0	0	0	0	0	0	0	0
SLC22A5	0	0	0	0	0	0	0	0	0
OR2T4	0	0	0	0	0	0	0	0	0
SYN2	0	0	0	0	0	0	0	0	0
DEPDC1	0	0	0	0	0	0	0	0	0
ASPN	0	0	0	0	0	0	0	0	0
LINC00504	0	0	0	0	0	0	0	0	0
RNA5SP177	0	0	0	0	0	0	0	0	0
ANKRD65	0	0	0	0	0	0	0	0	0
ZDHHC17	0	0	0	0	0	0	0	0	0
KCNH1	0	0	0	0	0	0	0	0	0
VNN3	0	0	0	0	0	0	0	0	0
QSOX2	0	0	0	0	0	0	0	0	0
RN7SL592P	0	0	0	0	0	0	0	0	0
KDM4A	0	0	0	0	0	0	0	0	0
YBX1	0	0	0	0	0	0	0	0	0
PHAX	0	0	0	0	0	0	0	0	0
CLNK	0	0	0	0	0	0	0	0	0
RN7SL561P	0	0	0	0	0	0	0	0	0
ZNF695	0	0	0	0	0	0	0	0	0
DACT2	0	0	0	0	0	0	0	0	0
AAAS	0	0	0	0	0	0	0	0	0
SSX3	0	0	0	0	0	0	0	0	0
RNA5SP364	0	0	0	0	0	0	0	0	0
LINC00505	0	0	0	0	0	0	0	0	0
DCDC1	0	0	0	0	0	0	0	0	0
MIRLET7DHG	0	0	0	0	0	0	0	0	0
VPS26B	0	0	0	0	0	0	0	0	0
PARVG	0	0	0	0	0	0	0	0	0
ATP6V1F	0	0	0	0	0	0	0	0	0
IGHMBP2	0	0	0	0	0	0	0	0	0
CCDC94	0	0	0	0	0	0	0	0	0
TRAV19	0	0	0	0	0	0	0	0	0
FAM3C	0	0	0	0	0	0	0	0	0
BHLHA9	0	0	0	0	0	0	0	0	0
CCSER2	0	0	0	0	0	0	0	0	0
KCNH3	0	0	0	0	0	0	0	0	0
RN7SKP258	0	0	0	0	0	0	0	0	0
CCL11	0	0	0	0	0	0	0	0	0
LINC00900	0	0	0	0	0	0	0	0	0
SNORA5B	0	0	0	0	0	0	0	0	0
DCST1	0	0	0	0	0	0	0	0	0
ADRBK1	0	0	0	0	0	0	0	0	0
GOLGA7B	0	0	0	0	0	0	0	0	0
LINC00340	0	0	0	0	0	0	0	0	0
CDRT4	0	0	0	0	0	0	0	0	0
ZNF84	0	0	0	0	0	0	0	0	0
SLC39A4	0	0	0	0	0	0	0	0	0
CITED2	0	0	0	0	0	0	0	0	0
GRM3	0	0	0	0	0	0	0	0	0
C12orf49	0	0	0	0	0	0	0	0	0
MIR641	0	0	0	0	0	0	0	0	0
GPIHBP1	0	0	0	0	0	0	0	0	0
MIR583	0	0	0	0	0	0	0	0	0
GLYCAM1	0	0	0	0	0	0	0	0	0
STARD8	0	0	0	0	0	0	0	0	0
GRAMD1B	0	0	0	0	0	0	0	0	0
MIR4419B	0	0	0	0	0	0	0	0	0
PCED1B	0	0	0	0	0	0	0	0	0
MIR524	0	0	0	0	0	0	0	0	0
SIAH2	0	0	0	0	0	0	0	0	0
RN7SL72P	0	0	0	0	0	0	0	0	0
DKFZP434O1614	0	0	0	0	0	0	0	0	0
GDPD4	0	0	0	0	0	0	0	0	0
LINC00964	0	0	0	0	0	0	0	0	0
POLR3A	0	0	0	0	0	0	0	0	0
GSC	0	0	0	0	0	0	0	0	0
MIR501	0	0	0	0	0	0	0	0	0
LALBA	0	0	0	0	0	0	0	0	0
ATP5J2	0	0	0	0	0	0	0	0	0
KMT2D	0	0	0	0	0	0	0	0	0
MIR3122	0	0	0	0	0	0	0	0	0
MMP3	0	0	0	0	0	0	0	0	0
BPIFB1	0	0	0	0	0	0	0	0	0
WDR70	0	0	0	0	0	0	0	0	0
C11orf89	0	0	0	0	-1	0	0	0	0
